Group	ROI	12C	13C	14N_12C	15N_12C	31P	32S	34S	SE	Ratio_15N_12Cx14N_12C	filename	sample	layer	atom % N15	notes	N_source	light	incubation_time_hr	cell_type	cell_type_other	mu_d	gen_d	median_mu_d	median_gen_d
red	3	599450	5894	2363510	26414	4449	118928	5426	2651313	0.011052234296990197	GB21_L3_gly_light_chain_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0037614511850780196	184.27653223567438	0.006207207772830909	111.66811325276825
red	4	316294	3170	1168517	17400	2141	54363	2361	1337398	0.014672190380945716	GB21_L3_gly_light_chain_1_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.005619227790521409	123.35274639144467	0.006207207772830909	111.66811325276825
red	0	532836	5205	2519495	40900	5627	90721	4099	2891107	0.01597409774663675	GB21_L3_gly_light_chain_10_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.00629076189234254	110.18493346627568	0.006207207772830909	111.66811325276825
red	1	207776	2018	1526862	34160	2481	67592	3077	1484397	0.02188309966163193	GB21_L3_gly_light_chain_10_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.009361551484470659	74.04191300018671	0.006207207772830909	111.66811325276825
red	0	373530	3723	2069185	33702	3418	124370	5340	2303237	0.01602653875362775	GB21_L3_gly_light_chain_11_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.006317849207179546	109.71252365001989	0.006207207772830909	111.66811325276825
red	1	395777	3971	2432988	68223	4467	97732	4354	2810626	0.027275987511649356	GB21_L3_gly_light_chain_11_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.012197433704577753	56.82729640906382	0.006207207772830909	111.66811325276825
red	2	335670	3410	2700423	61212	2521	88251	3758	2746455	0.022165130439033398	GB21_L3_gly_light_chain_11_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.00950906456748628	72.89330886762279	0.006207207772830909	111.66811325276825
red	3	181423	1840	1420158	22418	2178	64918	2845	1347638	0.015540255764687615	GB21_L3_gly_light_chain_11_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.006066782315287688	114.25285176514136	0.006207207772830909	111.66811325276825
red	0	224148	2168	2511274	40347	2914	74603	3275	2371690	0.01581230127828545	GB21_L3_gly_light_chain_12_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.006207207772830909	111.66811325276825	0.006207207772830909	111.66811325276825
red	1	199358	1956	1802394	25323	1883	68323	2927	1576174	0.013854989585367976	GB21_L3_gly_light_chain_12_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.005198628793061218	133.3326937066774	0.006207207772830909	111.66811325276825
red	2	103600	1063	1459976	28054	838	33211	1421	1271330	0.01885311452054058	GB21_L3_gly_light_chain_12_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.007782217800251896	89.0680778090674	0.006207207772830909	111.66811325276825
red	3	185102	1806	2163523	34250	1821	52890	2305	1905050	0.015583957032869182	GB21_L3_gly_light_chain_12_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0060893348802234714	113.82970294688532	0.006207207772830909	111.66811325276825
red	4	163021	1599	1965418	38966	1694	50939	2271	1988770	0.01944038667241407	GB21_L3_gly_light_chain_12_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.008087545998408078	85.70550086470998	0.006207207772830909	111.66811325276825
blue	0	19478	189	160693	27003	145	3316	154	195082	0.1438656124797545	GB21_L3_gly_light_chain_12_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Other	Other	0.0829983293131401	8.351338952195123	0.006207207772830909	111.66811325276825
red	0	511199	5141	2521562	37158	6379	175232	7834	1882874	0.0145221048024012	GB21_L3_gly_light_chain_13_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0055419282964024675	125.07328559445645	0.006207207772830909	111.66811325276825
red	1	641756	6392	2531163	62061	7519	141648	6267	2533341	0.023931985821510213	GB21_L3_gly_light_chain_13_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.010435184738190885	66.42404499300834	0.006207207772830909	111.66811325276825
green	0	955451	9255	5675467	85903	9744	209753	9115	6012562	0.014910168935513602	GB21_L3_gly_light_chain_14_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis triplet	Picocystis	0.005741844357534201	120.71855964720244	0.006207207772830909	111.66811325276825
red	0	921872	9079	5116237	76759	17514	220224	9680	4415704	0.014781255367806946	GB21_L3_gly_light_chain_15_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.00567541519690734	122.13153690282547	0.006207207772830909	111.66811325276825
red	0	1774475	17953	3868482	83959	18234	411989	18239	4120275	0.021242315824575243	GB21_L3_gly_light_chain_2_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.009026719760850057	76.78837926997645	0.006207207772830909	111.66811325276825
red	1	1040427	10362	3130186	81373	10537	269063	11679	2699596	0.02533753855993304	GB21_L3_gly_light_chain_2_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.011174381491888303	62.03002654447712	0.006207207772830909	111.66811325276825
red	2	716151	7171	1639779	31149	7590	144072	6461	2001825	0.018641736807331017	GB21_L3_gly_light_chain_2_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.007672411781603926	90.34280227527648	0.006207207772830909	111.66811325276825
red	3	1115365	11315	2035004	57423	7070	81070	3622	2427093	0.02744325130578032	GB21_L3_gly_light_chain_2_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.012285906781966628	56.41807258194026	0.006207207772830909	111.66811325276825
red	0	1046877	10507	3083181	30473	10522	244743	10824	3453483	0.009786893469858886	GB21_L3_gly_light_chain_3_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0031153155155614616	222.49662260453962	0.006207207772830909	111.66811325276825
red	0	674190	6839	3138364	38462	6010	200483	8814	2701181	0.012107052762726066	GB21_L3_gly_light_chain_4_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.004301364633475781	161.14587802332804	0.006207207772830909	111.66811325276825
red	0	384815	3822	2265327	37147	1695	23434	1083	3257326	0.016133515514181702	GB21_L3_gly_light_chain_5_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0063731149365294	108.76112975571277	0.006207207772830909	111.66811325276825
red	0	561316	5606	2603063	73075	6172	148281	6644	1376168	0.02730614041577826	GB21_L3_gly_light_chain_6_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.012213380570524469	56.75309768310774	0.006207207772830909	111.66811325276825
red	0	413001	4157	2105998	40809	5792	132867	5797	2669629	0.019009161047080617	GB21_L3_gly_light_chain_7_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.00786331145448959	88.1495263886807	0.006207207772830909	111.66811325276825
red	0	233113	2298	2378895	35852	4255	131600	5880	1844472	0.014847104065146369	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.005709344824839403	121.40573074940217	0.006207207772830909	111.66811325276825
red	1	157893	1547	1714292	27183	2467	67498	3024	1620340	0.01560918187168923	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.006102353387749971	113.58686338149273	0.006207207772830909	111.66811325276825
red	2	320037	3185	2586815	29960	4991	110284	4954	1989213	0.011449207516886243	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.003964506851194028	174.83818456542295	0.006207207772830909	111.66811325276825
red	3	198894	1959	2758681	40101	2001	68375	2895	2726936	0.01432801840229071	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.005442002215304166	127.36988210160142	0.006207207772830909	111.66811325276825
red	4	244088	2390	2350980	31722	3516	81571	3547	2288732	0.013313456739449583	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.004920300597492914	140.87496623948766	0.006207207772830909	111.66811325276825
red	5	83460	828	1195892	25280	522	14497	671	1115323	0.020701424533153396	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.008744433964245618	79.26724398561377	0.006207207772830909	111.66811325276825
red	6	156595	1574	2216310	27707	1523	43216	1890	2296729	0.012347054411798128	GB21_L3_gly_light_chain_8_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.004424373533251346	156.66561047583411	0.006207207772830909	111.66811325276825
red	0	445216	4394	3147699	34011	4000	181901	8154	3066075	0.010689534872757101	GB21_L3_gly_light_chain_9_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0035760709708249155	193.82925736511672	0.006207207772830909	111.66811325276825
red	1	168518	1763	2081706	28019	1787	62170	2733	1875633	0.01328087783952885	GB21_L3_gly_light_chain_9_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.004903566104829572	141.35573289758602	0.006207207772830909	111.66811325276825
red	2	417695	4013	2980311	60569	4354	215819	9617	2891613	0.019918247349451475	GB21_L3_gly_light_chain_9_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.008336265621243451	83.14840386006729	0.006207207772830909	111.66811325276825
red	3	205678	2025	1245376	17452	1405	51832	2227	1767593	0.013819775931480772	GB21_L3_gly_light_chain_9_f0_ratio15N_12C-x-14N_12C.tsv	NA	NA	NA	NA	gly	light	96	Picocystis	Picocystis	0.0051805208325487575	133.79874398052073	0.006207207772830909	111.66811325276825
red	1	2090000	22258	4150000	16420	25425	777000	34706	5180000	0.0039419	GB21_L4_HPG_light_chain_2.tsv	NA	NA	NA	NA	HPG	light	96	Picocystis	Picocystis	1.5210323618280831e-4	4557.08371468752	1.368333138429988e-4	5065.631760955928
red	1	1340000	14292	3730000	15008	25410	459000	20599	2690000	0.0040051	GB21_L4_HPG_light_chain_3.tsv	NA	NA	NA	NA	HPG	light	96	Picocystis	Picocystis	1.8395637310466816e-4	3767.997644558669	1.368333138429988e-4	5065.631760955928
red	2	338000	3580.5	649000	2501.5	5376.5	200000	8459.5	1920000	0.0038417	GB21_L4_HPG_light_chain_3.tsv	NA	NA	NA	NA	HPG	light	96	Picocystis	Picocystis	1.0161021856052802e-4	6821.628674551523	1.368333138429988e-4	5065.631760955928
green	1	733000	7942.2	1170000	4586.7	3289.6	626000	27725	9380000	0.0039116	GB21_L4_HPG_light_chain_4.tsv	NA	NA	NA	NA	HPG	light	96	Picocystis triplet	Picocystis	1.368333138429988e-4	5065.631760955928	1.368333138429988e-4	5065.631760955928
red	1	13000000	140000	14600000	56473	171000	4560000	205000	18800000	0.0038582	GB21_L4_HPG_light_chain_5.tsv	NA	NA	NA	NA	HPG	light	96	Picocystis	Picocystis	1.0992423566156397e-4	6305.681148368545	1.368333138429988e-4	5065.631760955928
